source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2017-11-23,"We wish you all a blessed, safe, and HAPPY THANKSGIVING! Americans have a lot to be thankful for this year!",91753,80016,550,10.969,53,31,134,7258,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001512002368%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001512002368%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-15,It is actually hard to believe how naive (or dumb) the Failing New York Times is when it comes to foreign policy...weak and ineffective!,42532,37107,1373,3800,100,44,108,4615,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-08,"One year ago on this HISTORIC day, we proved the Hollywood elite, D.C. politicians and political pundits all wrong. We WON — we took back OUR country and now our MOVEMENT to Make America Great Again is stronger than ever before!🇺🇸",169018,136616,2890,28.629,253,189,441,13.328,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-12-07,"Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and fought for America.  God Bless our HEROES who wear the uniform, and God Bless the United States of America.  #PearlHarborRemembranceDay🇺🇸",85264,69768,192,10.039,83,4818,364,5586,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001512685860%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001512685860%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-16,This #NationalApprenticeshipWeek we celebrate the dignity of work and the greatness of the American worker! Show your support for the #MadeInAmerica movement: http://bit.ly/2j2wiNO,17871,15610,211,1959,28,12,51,1725,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-02,"My administration is working every day to make America the best place in the world to do business so that more companies like Broadcom COME BACK to our shores, GROW, and CREATE more and more AMERICAN JOBS!",64119,56282,756,6758,175,15,133,5373,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-20,Analysts predict economic boom for 2018! Fox & Friends Varney & Co. “President Trump is MAKING AMERICA WORK AGAIN. U.S. unemployment is down to 4.1% right now.”,84983,74482,1052,8903,420,17,109,6234,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001512002368%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001512002368%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-13,"Today, I announced our strategy to confront the Iranian regime’s hostile actions and to ensure that they never acquire a nuclear weapon.",65390,57193,709,6964,153,49,321,6366,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-20,"Watch REAL news to learn how President Trump is working harder than ever for you, the American people!",58662,50566,2306,5351,116,41,282,11.612,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-27,The era of economic surrender is over — we are igniting America’s middle-class miracle once again! WATCH⬇️,41808,36919,743,3920,84,18,124,3117,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-30,"Very little reporting on our GREAT economic news. After many years of slow growth, America is back on the right track! #MAGA",83178,72541,1313,8905,261,30,128,7656,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-01,#NYCStrong #USA🇺🇸,20455,16224,38,1282,25,2821,65,1625,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001509651406%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-11-10,"Join me live at APEC 2017 in Da Nang, Vietnam!",51541,39699,611,10.650,254,66,261,14.370,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001510866420%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-12,"We need a tax system that is FAIR to working families and that encourages companies to STAY in America, GROW in America, and HIRE in America.🇺🇸",96648,86212,844,9243,123,23,203,7252,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-04,Our President is a determined leader who has demonstrated strong courage in the face of difficult challenges.,67208,58556,1515,6867,68,26,176,5178,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-10-06,"This National Manufacturing Day, we celebrate the American manufacturers and their workers who give true meaning to the famous phrase, ""MADE IN THE USA!”🇺🇸 http://bit.ly/2yvmNgQ",60205,52490,591,6875,99,17,133,6322,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-30,"Under my Administration, the era of economic surrender is OVER – and the rebirth of American Industry has begun.",77014,66586,1141,8887,140,36,224,7590,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-25,When President Trump won he sent this message to The Swamp: You will start working for the American PEOPLE. Now we must keep fighting to #MAGA! Harlan Z. Hill,42164,37259,816,3873,67,21,128,5187,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001507923165%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-22,"This week President Trump delivered the world a message of strength, unity, and patriotism. This is true American leadership. This is REAL news.",52675,45309,1321,5733,75,31,206,5516,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-21,It was a pleasure to have President Ashraf Ghani of Afghanistan with us this morning! #UNGA,18999,17311,192,1389,46,12,49,1146,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-20,It was a great honor to be with King Abdullah II of Jordan and his delegation this morning. We had a GREAT bilateral meeting!🇺🇸🇯🇴,34618,31513,251,2737,61,12,44,1481,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-11,"A moment of silence in remembrance of those lost on September 11th, 2001. We will never, ever forget.",295997,227798,245,43.834,167,23.791,162,9538,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-20,"Honored to meet with President Abbas from the Palestinian Authority & his delegation, who have been working hard with everybody involved toward peace.",21469,19197,309,1717,95,24,127,1767,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001506357807%3A04611686018427387904%3A09223372036854775773%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-05,"Our economy is strong, our jobs are strong, & now we have a united front for the rest of the world. Joy Villa is PROUD to be an American because we are truly making America GREAT again!",74729,64584,1091,8608,140,46,260,5374,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-24,I requested that Mitch M & Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They didn't do it...,41196,33160,430,2533,497,600,3976,6636,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-24,A great honor to spend time with our brave HEROES at the U.S. Marine Corps Air Station Yuma. THANK YOU for your service to the United States of America!,77464,68783,313,8164,103,12,89,3622,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-09-02,Departing for Texas and Louisiana with First Lady Melania Trump at Joint Base Andrews. We will see you soon. America is with you!,168887,145650,717,22.157,195,54,114,8511,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001505139962%3A04611686018427387904%3A09223372036854775768%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-22,"We are not nation-building again. We are killing terrorists. We'll push onward to VICTORY with power in our hearts, courage in our souls, and everlasting pride.",142612,122850,1016,18.059,225,102,360,10.841,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-02,"DOW hit 22,000 for the first time EVER! Stock market is BOOMING with incredible spirit and optimism! #MAGA",130252,112735,858,13.508,2996,32,123,9795,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-21,"Billions of dollars in investments & thousands of new jobs in America! An initiative via Corning, Merck & Pfizer: http://45.wh.gov/jKxBRE",39776,35567,443,3552,96,11,106,2498,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-16,No longer will we allow the infrastructure of our magnificent country to crumble and decay. Our infrastructure will again be the BEST in the world.,113444,100492,1155,11.284,148,53,312,10.507,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-26,"Joined our wonderful Veterans at AMVETS Post 44 in Youngstown, Ohio last night. A grateful nation salutes you! 🇺🇸",53204,46928,271,5769,59,22,154,2373,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-29,"We will defend our country, protect our communities, and put the safety of the American people FIRST! #AmericaFirst",40825,35351,610,4621,61,24,157,4699,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-02,Great to be joined by Senator Tom Cotton and Senator David Perdue today to introduce legislation that would represent the MOST SIGNIFICANT reform to our immigration system in half a century.,55258,47290,487,6954,180,39,308,6404,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-20,"One by one we are keeping our promises — on the border, on energy, on jobs, on regulations. Big changes are happening, and we are just getting started! #MAGA",91359,78537,1754,10.525,233,53,256,10.540,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-08-14,"President Trump's plan to #MAGA is WORKING — 1 million jobs created, unemployment at a 16-year low, stock market at an all-time high, & military at its strongest. Let our President do his JOB!",166847,145895,2656,17.116,345,112,723,16.885,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001503609407%3A04611686018427387904%3A09223372036854775763%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-25,Remember your duty. Honor your history. Take care of the people God puts into your life – and LOVE & CHERISH your country! #2017Jambo,133753,113204,490,17.779,1809,81,389,9546,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001501684020%3A04611686018427387904%3A09223372036854775758%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-06-28,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy.  #EnergyWeek Full remarks: http://bit.ly/2siJqCk",32865,29226,237,2712,66,26,568,2207,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-06-28,"JOIN US LIVE from the Cabinet Room-  IMMIGRATION ROUNDTABLE.... We are here today to discuss two crucial votes taking place in Congress tomorrow on vital public safety and national security legislation. We are joined by the Chairman of the House Judiciary Committee, Bob Goodlatte.  Bob is one of the most skilled legislators in Congress, and he has worked with law enforcement to write a series of critical immigration bills that will close dangerous loopholes exploited by criminals, gang members, drug dealers, killers, and terrorists.  Also with us today are Congressmen Peter King, Lou Barletta, and David Young.  Tomorrow, the House will vote on the No Sanctuary for Criminals Act, which will cut federal grant money to cities that shield dangerous criminal aliens from being turned over to federal law enforcement. The House will also vote on Kate’s Law – named for Kate Steinle, who was killed by an illegal immigrant who had been deported five times. This law will enhance criminal penalties for those who repeatedly re-enter the country illegally. Countless innocent Americans – including the loved ones of many families in the room with us today – have been killed by illegal immigrants with multiple deportations. I am especially honored to be here with so many courageousfamilies whom I got to know so well during the campaign.  You lost the people you loved because our government refused to enforce our nation’s immigration laws.  For years, the pundits, journalists and politicians in Washington refused to hear your voices.  But, on Election Day 2016, your voices were heard across THE ENTIRE WORLD. Chairman Goodlatte has produced a package of truly key immigration enforcement bills.  This package includes the Davis-Oliver Act – whose passage I called for nearly a year ago at my immigration speech in Phoenix, Arizona.  The Davis-Oliver Act was named for Detective Michael Davis and Deputy Sheriff Danny Oliver, who were gunned down in the line of duty by an illegal immigrant with a criminal record and two prior deportations.  Their incredibly brave widows honored us with their presence at my address to Congress.  Today we are privileged to be joined by Melissa Oliver, the daughter of Deputy Sheriff Oliver. Melissa, your father was a HERO and we will never forget him. We are calling on ALL members of Congress to honor grieving American Families by passing these life-savingmeasures in the House, IN THE SENATE, and sending them to my desk for signature.  It is time to support our police, to protect our families, and to SAVE AMERICAN LIVES. So with that, I’d like to ask each of the families and invited guests to say a few words and to share your stories with the American People, beginning with my good friend Jamiel Shaw.",62637,45689,630,13.824,329,680,1330,26.746,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-18,"We want to build, create, and grow more products in OUR country using American labor, American goods, and American grit! #MadeInAmerica",59676,52313,853,6241,108,20,139,5093,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-17,Today I'll be joined by companies from all 50 states to celebrate their products that are proudly #MadeInAmerica. BUY AMERICAN and HIRE AMERICAN! 🇺🇸 http://45.wh.gov/7A2tnq,80050,70184,860,8711,142,17,135,5708,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-07-14,"""America and France will never be defeated or divided."" #BastilleDay >>> http://45.wh.gov/HR4k3W",105828,93492,429,10.292,1522,24,68,4216,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001500592200%3A04611686018427387904%3A09223372036854775753%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-05-25,We must be tough. We must be strong. And we must be vigilant.,54362,47615,525,5923,76,56,133,4714,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
Donald J. Trump,2017-06-06,During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology...Perhaps this will be the beginning of the END to the horror of terrorism!,31544,27626,608,2985,92,17,126,3954,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1514793599_1483257600_8_timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001498676827%3A04611686018427387904%3A09223372036854775748%3A04611686018427387904&timeend=1514793599&timestart=1483257600&tm=AQDNXrn3syGXiDvz&refid=17
