source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-12-04,"Elitist federal judges are trying to reverse the policies of my administration, especially when it comes to illegal immigration, all against the will of the people!",46898,25796,495,497,876,2294,16.940,7204,/story.php?story_fbid=10161855701575725&id=153080620724&refid=17&_ft_=mf_story_key.10161855701575725%3Atop_level_post_id.10161855701575725%3Atl_objid.10161855701575725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161855701575725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161855701575725%2C%22publish_time%22%3A1543942241%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161855701575725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A4195004547101801268&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-04,"Let us resolve to use our power, our resources, and our voices, not just for ourselves, but for our PEOPLE. https://bit.ly/2KSwfyc",21809,17732,488,3505,50,9,25,2944,/story.php?story_fbid=10161855409100725&id=153080620724&refid=17&_ft_=mf_story_key.10161855409100725%3Atop_level_post_id.10161855409100725%3Atl_objid.10161855409100725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161855409100725%3Apage_id.153080620724%3Aphoto_id.10161855408925725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161855409100725%2C%22publish_time%22%3A1543956301%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161855409100725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2217735702678979527&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-07,"Today, we honor those who perished 77 years ago at Pearl Harbor, and we salute every veteran who served in World War II over the 4 years that followed that horrific attack. God Bless America! http://45.wh.gov/AK2T95",83895,65733,103,13.165,67,4775,52,2826,/story.php?story_fbid=10161870285525725&id=153080620724&refid=17&_ft_=mf_story_key.10161870285525725%3Atop_level_post_id.10161870285525725%3Atl_objid.10161870285525725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161870285525725%3Apage_id.153080620724%3Aphoto_id.10161870284825725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161870285525725%2C%22publish_time%22%3A1544198401%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161870285525725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6524612115164235604&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-03,"We would save billions of dollars if the Democrats would give us the votes to build the WALL. Either way, people will NOT be allowed into our country illegally!",39587,33436,797,5192,55,17,90,4602,/story.php?story_fbid=10161854521700725&id=153080620724&refid=17&_ft_=mf_story_key.10161854521700725%3Atop_level_post_id.10161854521700725%3Atl_objid.10161854521700725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161854521700725%3Apage_id.153080620724%3Aphoto_id.10161854519305725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161854521700725%2C%22publish_time%22%3A1543867201%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161854521700725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7715829809407657402&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-03,Looking forward to being with the Bush Family to pay my respects to President George H.W. Bush.,40066,34772,324,4640,71,194,65,2359,/story.php?story_fbid=10161855223425725&id=153080620724&refid=17&_ft_=mf_story_key.10161855223425725%3Atop_level_post_id.10161855223425725%3Atl_objid.10161855223425725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161855223425725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161855223425725%2C%22publish_time%22%3A1543874401%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161855223425725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A4394105317868391755&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-03,China has agreed to reduce and remove tariffs on cars coming into China from the U.S. https://bit.ly/2SpPNfN,90869,78687,653,9090,2364,15,60,7195,/story.php?story_fbid=10161854515770725&id=153080620724&refid=17&_ft_=mf_story_key.10161854515770725%3Atop_level_post_id.10161854515770725%3Atl_objid.10161854515770725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161854515770725%3Apage_id.153080620724%3Aphoto_id.10161854502070725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161854515770725%2C%22publish_time%22%3A1543860012%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161854515770725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A6891973696885110024&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-03,"The media don't know how good they have it! -  “President [Trump] is far more open to reporters than his predecessors.” - Harlan Z. Hill -  “There is more access to this president than Obama.” - CBS’ Major Garrett -  Trump is “above and beyond, far and away more accessible.” - ABC’s Rick Klein",18807,16355,891,1430,82,10,39,2207,/story.php?story_fbid=10161841938630725&id=153080620724&refid=17&_ft_=mf_story_key.10161841938630725%3Atop_level_post_id.10161841938630725%3Atl_objid.10161841938630725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161841938630725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161841938630725%2C%22publish_time%22%3A1543843982%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161841938630725%2C%22share_id%22%3A0%7D%5D%7D%2C%22564042260438626%22%3A%7B%22page_id%22%3A564042260438626%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7027042084353198238&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-02,"This week, Jews around the world will celebrate the miracles of Hanukkah. First Lady Melania Trump and I send our very best wishes for a blessed and Happy Hanukkah! https://bit.ly/2QsBl9G",55804,45763,538,9279,83,26,115,2947,/story.php?story_fbid=10161851393025725&id=153080620724&refid=17&_ft_=mf_story_key.10161851393025725%3Atop_level_post_id.10161851393025725%3Atl_objid.10161851393025725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161851393025725%3Apage_id.153080620724%3Aphoto_id.10161851392985725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161851393025725%2C%22publish_time%22%3A1543788878%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161851393025725%2C%22share_id%22%3A0%7D%5D%7D%2C%22201616790307589%22%3A%7B%22page_id%22%3A201616790307589%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A164859667649204029&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-01,"President George H.W. Bush led a long, successful and beautiful life.  Whenever I was with him I saw his absolute joy for life and true pride in his family. His accomplishments were great from beginning to end. He was a truly wonderful man and will be missed by all!",54275,43865,369,6615,103,3191,132,4858,/story.php?story_fbid=10161846379890725&id=153080620724&refid=17&_ft_=mf_story_key.10161846379890725%3Atop_level_post_id.10161846379890725%3Atl_objid.10161846379890725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161846379890725%3Apage_id.153080620724%3Aphoto_id.10161846379785725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161846379890725%2C%22publish_time%22%3A1543692098%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161846379890725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6198021641042770351&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-01,"“The first family truly derailed the Democrat plot to take complete control of Congress in the midterms.”  So true! Donald Trump Jr., Eric Trump, and Lara Trump were a big help in securing our historic wins in the midterm elections. It’s all about making America great again!",14041,11734,497,1743,30,6,31,1951,/story.php?story_fbid=10161841879240725&id=153080620724&refid=17&_ft_=mf_story_key.10161841879240725%3Atop_level_post_id.10161841879240725%3Atl_objid.10161841879240725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161841879240725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161841879240725%2C%22publish_time%22%3A1543624892%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161841879240725%2C%22share_id%22%3A0%7D%5D%7D%2C%22295644160460352%22%3A%7B%22page_id%22%3A295644160460352%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%2C%22548949471843796%22%3A%7B%22page_id%22%3A548949471843796%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%2C%22529594453913030%22%3A%7B%22page_id%22%3A529594453913030%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2389152484454636457&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-30,God bless the great people of Alaska!,47339,37268,109,6960,203,2771,28,2453,/story.php?story_fbid=10161842451835725&id=153080620724&refid=17&_ft_=mf_story_key.10161842451835725%3Atop_level_post_id.10161842451835725%3Atl_objid.10161842451835725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161842451835725%3Apage_id.153080620724%3Aphoto_id.10161842450595725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161842451835725%2C%22publish_time%22%3A1543614114%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161842451835725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-8932894867762879007&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-30,The historic USMCA is a truly groundbreaking achievement. All of our countries will benefit greatly!,16335,13733,330,2174,65,6,27,1800,/story.php?story_fbid=10161841894710725&id=153080620724&refid=17&_ft_=mf_story_key.10161841894710725%3Atop_level_post_id.10161841894710725%3Atl_objid.10161841894710725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161841894710725%3Apage_id.153080620724%3Aphoto_id.10161841880065725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161841894710725%2C%22publish_time%22%3A1543603478%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161841894710725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A4564366550607378227&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-01,"President Donald J. Trump’s schedule for Saturday, December 1st: · Meeting with the Chancellor of the Federal Republic of Germany · Adoption of the G20 Communique and closing remarks by the President of the Argentine Republic · Meeting with the President of the Republic of Turkey · Press Conference ·  Working dinner with the President of the People’s Republic of China · Travel to Washington, D.C.",16437,13878,255,2099,156,16,33,2961,/story.php?story_fbid=10161844021230725&id=153080620724&refid=17&_ft_=mf_story_key.10161844021230725%3Atop_level_post_id.10161844021230725%3Atl_objid.10161844021230725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161844021230725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161844021230725%2C%22publish_time%22%3A1543668862%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161844021230725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-407429777583192447&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-01,Statement from President Donald J. Trump and First Lady Melania Trump on the Passing of Former President George H.W. Bush,82209,58556,220,13.687,187,9487,72,5348,/story.php?story_fbid=10161844075900725&id=153080620724&refid=17&_ft_=mf_story_key.10161844075900725%3Atop_level_post_id.10161844075900725%3Atl_objid.10161844075900725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161844075900725%3Apage_id.153080620724%3Aphoto_id.10161844075815725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161844075900725%2C%22publish_time%22%3A1543644197%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161844075900725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2555537291602382200&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-29,"President Donald J. Trump’s schedule for Thursday, November 29th: · Travel to Buenos Aires, Argentina",13981,11661,375,1780,123,7,35,3176,/story.php?story_fbid=10161835603920725&id=153080620724&refid=17&_ft_=mf_story_key.10161835603920725%3Atop_level_post_id.10161835603920725%3Atl_objid.10161835603920725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161835603920725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161835603920725%2C%22publish_time%22%3A1543492804%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161835603920725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-8805997659975067475&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-30,"President Donald J. Trump’s schedule for Friday, November 30th: · Photo opportunity with the President of the Argentine Republic · Meeting with the President of the Argentine Republic · USMCA signing ceremony  · Official G20 welcome and family photo  ·  G20 opening remarks by the President of the Argentine Republic · G20 Session 1/Working Luncheon: “Putting People First” · Meeting with the Prime Minister of Japan  · Meeting with the Prime Minister of Japan and Prime Minister of the Republic of India · Pull-aside meeting with the Prime Minister of the Commonwealth of Australia · Embassy meet and greet  · G20 family photo  · G20 cultural performance  · G20 leaders’ dinner",13727,11394,245,1922,141,5,20,1772,/story.php?story_fbid=10161840738365725&id=153080620724&refid=17&_ft_=mf_story_key.10161840738365725%3Atop_level_post_id.10161840738365725%3Atl_objid.10161840738365725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161840738365725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161840738365725%2C%22publish_time%22%3A1543581814%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161840738365725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A1565049648142229017&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-11-29,"On behalf of First Lady Melania Trump and the entire Trump family, I want to wish you all a very MERRY CHRISTMAS! May this Christmas Season bring peace to your hearts, warmth to your homes, cheer to your spirits and JOY TO THE WORLD!",139993,103752,518,35.334,301,22,66,14.052,/story.php?story_fbid=10161835085685725&id=153080620724&refid=17&_ft_=mf_story_key.10161835085685725%3Atop_level_post_id.10161835085685725%3Atl_objid.10161835085685725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161835085685725%3Apage_id.153080620724%3Aphoto_id.10161835085645725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161835085685725%2C%22publish_time%22%3A1543451762%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161835085685725%2C%22share_id%22%3A0%7D%5D%7D%2C%22201616790307589%22%3A%7B%22page_id%22%3A201616790307589%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-2759784555089409734&__tn__=%2AW-R#footer_action_list
